id,sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
563,3231915,2,7,3,1,12/12/2014 08:37,12/12/2014 08:46,8.7,3.7021,25.53,50.3,3,1,3,1,3,11.814371,501.67,1,0,0,0,0,HOME,WORK
564,3231915,2,8,3,2,12/12/2014 17:08,12/12/2014 17:18,10.08,3.7119,22.09,46,3,1,3,1,3,18.202376,0,1,0,0,0,0,WORK,HOME
565,sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
566,3232014,1,1,1,1,19/12/2014 06:40,19/12/2014 06:57,16.7,7.6008,27.31,65.2,3,2,"3,1",2,"1,3",,495.22,1,0,0,0,0,HOME,WORK
567,3232014,1,2,1,2,19/12/2014 15:12,19/12/2014 15:20,8.12,1.2579,9.3,46,3,2,"3,1",2,"1,3",7617.499829,1.08,1,0,0,0,0,OTHER,OTHER
568,3232014,1,3,1,3,19/12/2014 15:21,19/12/2014 15:33,11.67,5.9127,30.41,70.2,3,2,"1,3",2,"1,3",41.925008,1257.5,1,0,0,0,0,OTHER,HOME
569,3232014,1,4,2,1,20/12/2014 12:30,20/12/2014 12:34,3.82,1.0136,15.93,39.8,3,2,"3,1",2,"1,3",33.291021,237.17,1,0,0,0,0,HOME,OTHER
570,3232014,1,5,2,2,20/12/2014 16:31,20/12/2014 16:35,3.22,0.9676,18.05,39.8,3,1,3,1,3,37.231725,311.82,1,0,0,0,0,OTHER,HOME
571,3232014,1,6,2,3,20/12/2014 21:46,20/12/2014 22:00,13.12,0.4073,1.86,3.7,1,1,1,1,1,61021.98398,83.38,1,0,0,0,0,OTHER,OTHER
572,3232014,1,7,2,4,20/12/2014 23:23,20/12/2014 23:29,6.03,0.2747,2.73,3.7,1,1,1,1,1,92.223317,7.32,1,0,0,0,0,OTHER,OTHER
573,3232014,1,8,2,5,20/12/2014 23:36,20/12/2014 23:37,0.35,0.0135,2.31,1.9,1,1,1,1,1,285.130262,101.78,1,0,0,0,0,OTHER,OTHER
574,3232014,1,9,2,6,21/12/2014 01:18,21/12/2014 01:26,7.2,0.2781,2.32,2.5,1,1,1,1,1,90.310711,78.4,1,0,0,0,0,OTHER,OTHER
575,3232014,1,10,2,7,21/12/2014 02:44,21/12/2014 02:59,14.53,0.511,2.11,3.1,1,1,1,1,1,44.426586,7.62,1,0,0,0,0,OTHER,OTHER
576,3232014,1,11,3,1,21/12/2014 03:06,21/12/2014 03:30,23.43,16.2673,41.65,75.8,3,2,"1,3",2,"1,3",199.478685,0,1,0,0,0,0,OTHER,HOME
577,sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
578,3232385,1,1,1,1,12/12/2014 14:40,12/12/2014 14:44,4.55,1.1293,14.89,31.1,3,1,3,1,3,,7.32,1,0,0,0,0,HOME,OTHER
579,3232385,1,2,1,2,12/12/2014 14:52,12/12/2014 15:04,12.62,2.5667,12.21,40.4,3,1,3,1,3,22.041568,9.22,1,0,0,0,0,OTHER,OTHER
580,3232385,1,3,1,3,12/12/2014 15:14,12/12/2014 15:29,15.25,2.8554,11.23,38.5,3,2,"3,1",2,"1,3",70.727643,20.82,1,0,0,0,0,OTHER,OTHER
581,3232385,1,4,1,4,12/12/2014 15:50,12/12/2014 15:59,9.4,1.8441,11.77,39.8,3,2,"1,3",2,"1,3",49.763579,2707.27,1,0,0,0,0,OTHER,HOME
582,3232385,1,5,3,1,14/12/2014 13:06,14/12/2014 13:10,3.83,0.9343,14.62,34.2,3,1,3,1,3,13.879639,198.57,1,0,0,0,0,HOME,OTHER
583,3232385,1,6,3,2,14/12/2014 16:29,14/12/2014 16:34,5.18,1.0153,11.75,28.6,3,1,3,1,3,91.851939,0,1,0,0,0,0,OTHER,HOME
584,sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
585,3233836,1,1,1,1,17/12/2014 07:43,17/12/2014 07:53,9.88,3.8626,23.45,60.3,4,1,4,1,4,,1.4,1,0,0,0,0,OTHER,OTHER
586,3233836,1,2,1,2,17/12/2014 07:55,17/12/2014 08:24,29.08,22.8608,47.16,74.6,4,1,4,1,4,44.142067,107.25,1,0,0,0,0,OTHER,OTHER
587,3233836,1,3,1,3,17/12/2014 10:11,17/12/2014 10:16,4.48,0.8447,11.3,37.9,6,1,6,1,6,893.708276,500.18,1,0,0,0,0,OTHER,OTHER
588,3233836,1,4,1,4,17/12/2014 18:36,17/12/2014 18:41,4.82,0.1974,2.46,3.1,1,1,1,1,1,119466.9861,2386.03,1,0,0,0,0,HOME,OTHER
589,3233836,1,5,3,1,19/12/2014 10:27,19/12/2014 10:31,4.8,0.1835,2.29,3.1,1,1,1,1,1,858.206384,376.48,1,0,0,0,0,HOME,OTHER
590,3233836,1,6,3,2,19/12/2014 16:48,19/12/2014 16:52,4.6,0.1731,2.26,4.3,1,1,1,1,1,59.436551,0,1,0,0,0,0,OTHER,HOME
591,sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
592,3233836,3,2,1,1,17/12/2014 07:04,17/12/2014 07:15,11.05,5.3306,28.94,46,3,1,3,1,3,15.717273,32.22,1,0,0,0,0,WORK,HOME
593,3233836,3,3,1,2,17/12/2014 07:47,17/12/2014 08:00,13.58,5.2534,23.21,55.3,3,1,3,1,3,7.859174,17.47,1,0,0,0,0,HOME,OTHER
594,3233836,3,4,1,3,17/12/2014 08:18,17/12/2014 08:25,7.48,3.9043,31.3,60.3,3,1,3,1,3,29.718234,10.25,1,0,0,0,0,OTHER,OTHER
595,3233836,3,5,1,4,17/12/2014 08:36,17/12/2014 08:40,4.52,1.1514,15.3,26.7,3,1,3,1,3,11.481191,813.33,1,0,0,0,0,OTHER,HOME
596,3233836,3,6,1,5,17/12/2014 22:14,17/12/2014 22:23,9.7,4.8413,29.95,47.8,3,1,3,1,3,1236.863596,526.28,1,0,0,0,0,HOME,WORK
597,3233836,3,7,2,1,18/12/2014 07:10,18/12/2014 07:19,9.95,5.2843,31.86,52.8,3,1,3,1,3,11.831021,17.03,1,0,0,0,0,WORK,HOME
598,3233836,3,8,2,2,18/12/2014 07:37,18/12/2014 07:48,11.17,5.1594,27.72,72.1,3,1,3,1,3,23.95264,20.72,1,0,0,0,0,HOME,OTHER
599,3233836,3,9,2,3,18/12/2014 08:08,18/12/2014 08:15,6.2,3.8917,37.66,57.2,3,1,3,1,3,38.762234,16.07,1,0,0,0,0,OTHER,OTHER
600,3233836,3,10,2,4,18/12/2014 08:31,18/12/2014 08:36,4.88,1.1526,14.16,28,3,1,3,1,3,16.105129,828.75,1,0,0,0,0,OTHER,HOME
601,3233836,3,11,2,5,18/12/2014 22:24,18/12/2014 22:31,6.27,2.6596,25.46,49.7,3,1,3,1,3,18.125187,0.32,1,0,0,0,0,HOME,OTHER
602,3233836,3,12,2,6,18/12/2014 22:31,18/12/2014 22:36,4.82,2.6869,33.47,52.2,3,1,3,1,3,24.760465,513.35,1,0,0,0,0,OTHER,WORK
603,3233836,3,13,3,1,19/12/2014 07:09,19/12/2014 07:15,6.07,3.3356,32.99,46.6,3,1,3,1,3,6269.319557,3.98,1,0,0,0,0,OTHER,OTHER
604,3233836,3,14,3,2,19/12/2014 07:19,19/12/2014 07:22,3.05,1.0506,20.67,29.8,3,1,3,1,3,25.426441,0.18,1,0,0,0,0,OTHER,OTHER
605,3233836,3,15,3,3,19/12/2014 07:22,19/12/2014 07:24,1.97,0.4572,13.95,27.3,3,1,3,1,3,14.796591,896.25,1,0,0,0,0,OTHER,HOME
606,3233836,3,16,3,4,19/12/2014 22:21,19/12/2014 22:29,8.52,3.1205,21.98,51.6,3,1,3,1,3,1482.828561,3.15,1,0,0,0,0,HOME,OTHER
607,3233836,3,17,3,5,19/12/2014 22:32,19/12/2014 22:37,4.85,2.708,33.5,53.4,3,1,3,1,3,11.314715,519,1,0,0,0,0,OTHER,WORK
608,sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
609,3236888,1,1,1,1,18/12/2014 06:59,18/12/2014 07:21,22.1,18.8472,51.17,88.2,3,1,3,1,3,,3.12,1,0,0,0,0,OTHER,OTHER
610,3236888,1,2,1,2,18/12/2014 07:24,18/12/2014 07:31,6.93,2.222,19.23,57.8,3,1,3,1,3,152.894292,264.25,1,0,0,0,0,OTHER,OTHER
611,3236888,1,3,1,3,18/12/2014 11:55,18/12/2014 12:03,7.63,1.3247,10.41,34.2,3,2,"3,1",2,"1,3",288.033356,73.02,1,0,0,0,0,OTHER,OTHER
612,3236888,1,4,1,4,18/12/2014 13:16,18/12/2014 13:24,8.37,1.2534,8.99,31.1,3,2,"1,3",2,"1,3",101.078675,0.95,1,0,0,0,0,OTHER,OTHER
613,3236888,1,5,1,5,18/12/2014 13:25,18/12/2014 13:29,3.62,1.1165,18.52,49.1,3,1,3,1,3,31.512912,2.43,1,0,0,0,0,OTHER,OTHER
614,3236888,1,6,1,6,18/12/2014 13:31,18/12/2014 13:34,2.83,1.0929,23.14,52.2,3,1,3,1,3,56.166056,65.12,1,0,0,0,0,OTHER,OTHER
615,3236888,1,7,1,7,18/12/2014 14:39,18/12/2014 15:01,21.82,17.8624,49.13,82,3,1,3,1,3,26.159748,80.15,1,0,0,0,0,OTHER,OTHER
616,3236888,1,8,1,8,18/12/2014 16:21,18/12/2014 16:34,13,5.0619,23.36,49.7,3,1,3,1,3,14.562013,91.87,1,0,0,0,0,OTHER,OTHER
617,3236888,1,9,1,9,18/12/2014 18:06,18/12/2014 18:13,7.08,1.1392,9.65,41.6,3,2,"1,3",2,"1,3",183.966167,765.43,1,0,0,0,0,OTHER,HOME
618,3236888,1,10,2,1,19/12/2014 06:59,19/12/2014 07:26,27.45,19.3978,42.4,91.3,3,1,3,1,3,83.49384,0.33,1,0,0,0,0,HOME,OTHER
619,3236888,1,11,2,2,19/12/2014 07:27,19/12/2014 07:30,3.3,1.6658,30.29,52.8,3,1,3,1,3,8.864945,5.13,1,0,0,0,0,OTHER,OTHER
620,3236888,1,12,2,3,19/12/2014 07:35,19/12/2014 07:41,5.53,2.4197,26.24,64.6,3,1,3,1,3,135.396082,280.55,1,0,0,0,0,OTHER,OTHER
621,3236888,1,13,2,4,19/12/2014 12:21,19/12/2014 12:24,2.5,1.2783,30.68,44.7,3,1,3,1,3,507.21519,1.57,1,0,0,0,0,OTHER,OTHER
622,3236888,1,14,2,5,19/12/2014 12:25,19/12/2014 12:28,2.63,0.7875,17.94,50.3,3,1,3,1,3,32.23389,2.78,1,0,0,0,0,OTHER,OTHER
623,3236888,1,15,2,6,19/12/2014 12:31,19/12/2014 12:56,25.48,19.2753,45.38,89.5,3,1,3,1,3,178.111954,10.63,1,0,0,0,0,OTHER,HOME
624,3236888,1,16,2,7,19/12/2014 13:07,19/12/2014 13:24,17.68,10.5193,35.69,83.9,3,2,"3,1",2,"1,3",29.124306,154.5,1,0,0,0,0,HOME,OTHER
625,3236888,1,17,2,8,19/12/2014 15:59,19/12/2014 16:15,16.6,4.8772,17.63,51.6,3,2,"1,3",2,"1,3",64.516885,127,1,0,0,0,0,OTHER,OTHER
626,3236888,1,18,2,9,19/12/2014 18:22,19/12/2014 18:33,10.25,2.4229,14.18,49.1,3,1,3,1,3,144.370894,0.95,1,0,0,0,0,OTHER,OTHER
627,3236888,1,19,2,10,19/12/2014 18:34,19/12/2014 18:35,1.35,0.1125,5,9.3,3,1,3,1,3,48.146899,7.53,1,0,0,0,0,OTHER,OTHER
628,3236888,1,20,2,11,19/12/2014 18:43,19/12/2014 18:54,11.32,3.8688,20.51,55.3,3,1,3,1,3,22.041389,23.5,1,0,0,0,0,OTHER,OTHER
629,3236888,1,21,2,12,19/12/2014 19:17,19/12/2014 19:25,8.05,1.4542,10.84,44.1,3,2,"1,3",2,"1,3",41.252939,815.38,1,0,0,0,0,OTHER,HOME
630,3236888,1,22,3,1,20/12/2014 09:01,20/12/2014 09:11,9.87,2.6618,16.19,50.3,3,1,3,1,3,32.764844,1.43,1,0,0,0,0,HOME,OTHER
631,3236888,1,23,3,2,20/12/2014 09:12,20/12/2014 09:24,11.7,8.6753,44.49,76.4,3,1,3,1,3,105.76309,243.25,1,0,0,0,0,OTHER,OTHER
632,3236888,1,24,3,3,20/12/2014 13:27,20/12/2014 13:36,9.22,5.1587,33.58,75.2,3,1,3,1,3,174.825219,2.02,1,0,0,0,0,OTHER,OTHER
633,3236888,1,25,3,4,20/12/2014 13:38,20/12/2014 13:49,11.1,3.3421,18.07,48.5,3,1,3,1,3,23.89189,8.05,1,0,0,0,0,OTHER,OTHER
634,3236888,1,26,3,5,20/12/2014 13:57,20/12/2014 14:15,17.55,6.9827,23.87,53.4,3,2,"3,1",2,"1,3",20.241176,68.5,1,0,0,0,0,OTHER,OTHER
635,3236888,1,27,3,6,20/12/2014 15:23,20/12/2014 15:29,5.88,2.3671,24.14,55.3,3,1,3,1,3,121.44182,10.3,1,0,0,0,0,OTHER,OTHER
636,3236888,1,28,3,7,20/12/2014 15:40,20/12/2014 15:47,7.08,1.3829,11.71,44.7,3,1,3,1,3,18.440028,316.02,1,0,0,0,0,OTHER,OTHER
637,3236888,1,29,3,8,20/12/2014 21:03,20/12/2014 21:06,2.9,0.7713,15.96,43.5,3,1,3,1,3,1187.693564,0,1,0,0,0,0,OTHER,HOME
638,sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
639,3237480,1,1,1,1,04/12/2014 10:50,04/12/2014 11:02,12.07,5.4538,27.12,69.6,3,1,3,1,3,,36.33,1,0,0,0,0,OTHER,OTHER
640,3237480,1,2,1,2,04/12/2014 11:38,04/12/2014 11:42,3.93,0.5366,8.18,32.9,3,2,"3,1",2,"1,3",19.171982,4.43,1,0,0,0,0,OTHER,OTHER
641,3237480,1,3,1,3,04/12/2014 11:47,04/12/2014 11:47,0.4,0.0188,2.82,2.5,1,1,1,1,1,14.067803,7.05,1,0,0,0,0,OTHER,OTHER
642,3237480,1,4,1,4,04/12/2014 11:54,04/12/2014 11:56,1.73,0.0695,2.41,2.5,1,1,1,1,1,32.190675,56.83,1,0,0,0,0,OTHER,OTHER
643,3237480,1,5,1,5,04/12/2014 12:53,04/12/2014 12:54,0.87,0.0358,2.48,3.1,1,1,1,1,1,91.33032,1.02,1,0,0,0,0,OTHER,OTHER
644,3237480,1,6,1,6,04/12/2014 12:55,04/12/2014 12:59,3.85,0.3145,4.9,21.7,3,2,"3,1",2,"1,3",18.202127,143.77,1,0,0,0,0,OTHER,OTHER
645,3237480,1,7,1,7,04/12/2014 15:22,04/12/2014 15:23,0.53,0.035,3.94,3.1,1,1,1,1,1,334.232389,1.68,1,0,0,0,0,OTHER,OTHER
646,3237480,1,8,1,8,04/12/2014 15:25,04/12/2014 15:29,4.77,0.4423,5.57,32.3,3,1,3,1,3,80.988047,11.22,1,0,0,0,0,OTHER,OTHER
647,3237480,1,9,1,9,04/12/2014 15:41,04/12/2014 15:54,13.53,5.6386,25,73.3,3,1,3,1,3,2.955696,1305.2,1,0,0,0,0,OTHER,HOME
648,3237480,1,10,2,1,05/12/2014 13:39,05/12/2014 13:42,2.87,0.8525,17.84,44.7,3,1,3,1,3,14.071767,2.32,1,0,0,0,0,HOME,OTHER
649,3237480,1,11,2,2,05/12/2014 13:44,05/12/2014 13:51,6.42,1.9831,18.54,45.4,3,1,3,1,3,73.0478,17.88,1,0,0,0,0,OTHER,OTHER
650,3237480,1,12,2,3,05/12/2014 14:09,05/12/2014 14:20,11.33,4.3656,23.11,65.2,3,1,3,1,3,2.956713,6.75,1,0,0,0,0,OTHER,OTHER
651,3237480,1,13,2,4,05/12/2014 14:27,05/12/2014 14:28,1.1,0.2283,12.45,23.6,3,1,3,1,3,16.474649,4.32,1,0,0,0,0,OTHER,OTHER
652,3237480,1,14,2,5,05/12/2014 14:32,05/12/2014 15:09,36.23,12.7882,21.18,75.8,3,1,3,1,3,14.777895,5.03,1,0,0,0,0,OTHER,OTHER
653,3237480,1,15,2,6,05/12/2014 15:14,05/12/2014 15:21,7.5,0.3941,3.15,3.7,1,1,1,1,1,209.694817,520.48,1,0,0,0,0,OTHER,OTHER
654,3237480,1,16,2,7,06/12/2014 00:02,06/12/2014 00:11,9.32,0.3787,2.44,3.7,1,1,1,1,1,85.684253,31.45,1,0,0,0,0,OTHER,OTHER
655,3237480,1,17,2,8,06/12/2014 00:42,06/12/2014 01:04,21.45,18.3412,51.3,71.5,3,1,3,1,3,397.455339,589.28,1,0,0,0,0,OTHER,HOME
656,3237480,1,18,3,1,06/12/2014 10:53,06/12/2014 11:03,10.33,4.7703,27.7,60.9,3,1,3,1,3,21.709402,0.18,1,0,0,0,0,HOME,OTHER
657,3237480,1,19,3,2,06/12/2014 11:04,06/12/2014 11:10,6.45,1.5218,14.16,48.5,3,1,3,1,3,16.482791,23.35,1,0,0,0,0,OTHER,OTHER
658,3237480,1,20,3,3,06/12/2014 11:33,06/12/2014 12:04,30.47,15.9333,31.38,74.6,3,2,"3,1",2,"1,3",10.921222,561,1,0,0,0,0,OTHER,OTHER
659,3237480,1,21,3,4,06/12/2014 21:25,06/12/2014 21:35,9.85,5.6966,34.7,73.3,3,1,3,1,3,49676.27791,0,1,0,0,0,0,OTHER,HOME
660,sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
661,3237480,2,1,1,1,04/12/2014 06:45,04/12/2014 06:53,8.43,5.5252,39.31,70.8,3,1,3,1,3,,18.22,1,0,0,0,0,HOME,OTHER
662,3237480,2,2,1,2,04/12/2014 07:12,04/12/2014 07:28,16.7,11.1971,40.23,77.7,3,1,3,1,3,21.842414,532.6,1,0,0,0,0,OTHER,OTHER
663,3237480,2,3,1,3,04/12/2014 16:21,04/12/2014 16:47,26.47,16.3154,36.99,69.6,3,1,3,1,3,3126.504637,830.63,1,0,0,0,0,OTHER,HOME
664,3237480,2,4,2,1,05/12/2014 06:38,05/12/2014 06:44,5.83,3.3254,34.2,52.8,3,1,3,1,3,2044.363422,23.87,1,0,0,0,0,OTHER,OTHER
665,3237480,2,5,2,2,05/12/2014 07:08,05/12/2014 07:26,18.65,13.2568,42.65,73.9,3,1,3,1,3,101.543564,529.23,1,0,0,0,0,OTHER,OTHER
666,3237480,2,6,2,3,05/12/2014 16:16,05/12/2014 16:21,5.87,2.1915,22.41,46,3,1,3,1,3,2788.365806,29.23,1,0,0,0,0,OTHER,OTHER
667,3237480,2,7,2,4,05/12/2014 16:51,05/12/2014 17:19,28.42,14.2734,30.14,73.3,3,1,3,1,3,15.7156,1054.5,1,0,0,0,0,OTHER,HOME
668,3237480,2,8,3,1,06/12/2014 10:54,06/12/2014 11:03,9.82,4.6063,28.15,60.3,3,1,3,1,3,833.379633,0.18,1,0,0,0,0,HOME,OTHER
669,3237480,2,9,3,2,06/12/2014 11:04,06/12/2014 11:10,6.45,1.5226,14.16,48.5,3,1,3,1,3,15.717106,23.3,1,0,0,0,0,OTHER,OTHER
670,3237480,2,10,3,3,06/12/2014 11:33,06/12/2014 12:01,27.78,15.8532,34.24,74.6,3,1,3,1,3,12.37507,0.9,1,0,0,0,0,OTHER,OTHER
671,3237480,2,11,3,4,06/12/2014 12:02,06/12/2014 12:04,2.48,0.6144,14.85,37.9,3,1,3,1,3,7.280975,74.28,1,0,0,0,0,OTHER,OTHER
672,3237480,2,12,3,5,06/12/2014 13:19,06/12/2014 13:42,22.9,12.9187,33.85,79.5,3,1,3,1,3,7.856649,29.68,1,0,0,0,0,OTHER,OTHER
673,3237480,2,13,3,6,06/12/2014 14:11,06/12/2014 14:24,12.5,5.9682,28.65,72.7,3,1,3,1,3,6.942706,333.6,1,0,0,0,0,OTHER,HOME
674,3237480,2,14,3,7,06/12/2014 19:57,06/12/2014 20:21,23.33,18.5517,47.7,77.7,3,1,3,1,3,25.313019,33.48,1,0,0,0,0,HOME,OTHER
675,3237480,2,15,3,8,06/12/2014 20:54,06/12/2014 21:12,17.63,13.9538,47.48,73.3,3,1,3,1,3,23.372355,13.1,1,0,0,0,0,OTHER,OTHER
676,3237480,2,16,3,9,06/12/2014 21:25,06/12/2014 21:35,9.77,5.7145,35.11,73.3,3,1,3,1,3,11.314185,0,1,0,0,0,0,OTHER,HOME
677,sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
678,3252493,1,1,1,1,05/12/2014 12:45,05/12/2014 12:53,7.77,0.3667,2.83,3.7,1,1,1,1,1,,7.77,1,0,0,0,0,OTHER,HOME
679,3252493,1,2,1,2,05/12/2014 13:01,05/12/2014 13:08,7.32,0.3431,2.81,3.1,1,1,1,1,1,18.440327,575.67,1,0,0,0,0,HOME,OTHER
680,3252493,1,3,1,3,05/12/2014 22:44,05/12/2014 22:57,13.27,5.9739,27.02,50.3,3,1,3,1,3,57.479446,485.02,1,0,0,0,0,OTHER,WORK
681,3252493,1,4,2,1,06/12/2014 07:02,06/12/2014 07:12,9.88,5.0516,30.67,47.7,3,1,3,1,3,1288.983057,5.35,1,0,0,0,0,WORK,OTHER
682,3252493,1,5,2,2,06/12/2014 07:17,06/12/2014 07:19,1.83,0.4116,13.47,36,3,1,3,1,3,31.48227,4.6,1,0,0,0,0,OTHER,HOME
683,3252493,1,6,2,3,06/12/2014 07:24,06/12/2014 07:25,1.35,0.175,7.78,11.8,3,1,3,1,3,16.086936,300.1,1,0,0,1,0,HOME,OTHER
684,3252493,1,7,2,4,06/12/2014 12:25,06/12/2014 12:33,7.33,0.3759,3.08,3.1,1,1,1,1,1,27.750818,6.12,1,0,0,0,0,OTHER,OTHER
685,3252493,1,8,2,5,06/12/2014 12:39,06/12/2014 12:46,7.05,0.3392,2.89,3.7,1,1,1,1,1,120.179425,585.12,1,0,0,0,0,HOME,OTHER
686,3252493,1,9,2,6,06/12/2014 22:31,06/12/2014 22:32,1.48,0.1745,7.06,14.3,3,1,3,1,3,25.653819,3.28,1,0,0,1,0,OTHER,HOME
687,3252493,1,10,2,7,06/12/2014 22:36,06/12/2014 22:53,17.27,6.1222,21.27,46,3,1,3,1,3,42.484383,487.35,1,0,0,0,0,HOME,WORK
688,3252493,1,11,3,1,07/12/2014 07:00,07/12/2014 07:16,15.37,5.9407,23.2,48.5,3,1,3,1,3,77.862394,267.68,1,0,0,0,0,WORK,OTHER
689,3252493,1,12,3,2,07/12/2014 11:43,07/12/2014 11:52,8.53,0.3484,2.45,3.1,1,1,1,1,1,7.856959,10.95,1,0,0,0,0,OTHER,OTHER
690,3252493,1,13,3,3,07/12/2014 12:03,07/12/2014 12:10,7,0.3332,2.86,3.1,1,1,1,1,1,151.373552,629.58,1,0,0,0,0,HOME,OTHER
691,3252493,1,14,3,4,07/12/2014 22:39,07/12/2014 22:52,12.72,5.9183,27.92,47.2,3,1,3,1,3,40.478341,0,1,0,0,0,0,OTHER,WORK
692,sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
693,3253537,1,1,1,1,16/12/2014 14:06,16/12/2014 14:17,10.68,6.0398,33.92,65.2,4,1,4,1,4,,77.72,1,0,0,0,0,HOME,OTHER
694,3253537,1,2,1,2,16/12/2014 15:34,16/12/2014 15:44,9.85,5.2718,32.11,42.3,4,1,4,1,4,1349.928005,0,1,0,0,0,0,OTHER,HOME
695,sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
696,3253537,2,1,1,1,16/12/2014 06:02,16/12/2014 06:13,11.4,0.5067,2.67,3.1,1,1,1,1,1,,14.65,1,0,1,0,1,HOME,HOME
697,3253537,2,2,1,2,16/12/2014 06:28,16/12/2014 06:48,19.97,7.9585,23.92,48.5,3,2,"3,1",2,"1,3",42.816514,433.62,1,0,0,0,0,HOME,WORK
698,3253537,2,3,1,3,16/12/2014 14:01,16/12/2014 14:28,27.12,8.2216,18.19,47.2,3,2,"1,3",2,"1,3",20.244591,961.83,1,0,0,0,0,WORK,HOME
699,3253537,2,4,2,1,17/12/2014 06:30,17/12/2014 06:50,19.87,7.948,24,47.8,3,2,"3,1",2,"1,3",39.036582,430.62,1,0,0,0,0,HOME,WORK
700,3253537,2,5,2,2,17/12/2014 14:01,17/12/2014 14:29,28.12,8.2213,17.54,49.7,3,2,"1,3",2,"1,3",27.756286,929.73,1,0,0,0,0,WORK,HOME
701,3253537,2,6,3,1,18/12/2014 05:59,18/12/2014 06:10,11.42,0.4999,2.63,3.1,1,1,1,1,1,30.444462,21.08,1,0,1,0,1,HOME,HOME
702,3253537,2,7,3,2,18/12/2014 06:31,18/12/2014 06:49,18.38,7.9417,25.92,49.1,3,2,"3,1",2,"1,3",20.752365,109.03,1,0,0,0,0,HOME,WORK
703,3253537,2,8,3,3,18/12/2014 08:38,18/12/2014 08:40,1.05,0.0342,1.95,2.5,1,1,1,1,1,406.000768,4.32,1,0,0,1,0,WORK,WORK
704,3253537,2,9,3,4,18/12/2014 08:44,18/12/2014 09:27,43.13,16.3647,22.76,47.8,3,1,3,1,3,15.714482,57.23,1,0,0,0,0,WORK,OTHER
705,3253537,2,10,3,5,18/12/2014 10:24,18/12/2014 10:35,11.08,4.2635,23.08,38.5,3,1,3,1,3,6.947099,50.17,1,0,0,0,0,OTHER,OTHER
